CV File,Category,Education,Top Skills
./data\DESIGNER\12674307.pdf,DESIGNER,"[{'Degree': 'bachelor', 'Major': 'of arts\n \n  \ninterior design\n \nmay 2011\n \ncazenovia college\n \n  \ncity\n \n  \nstate\n \ngpa  \ngpa  3 5\nskills\nmerchandising  communication skills  sales  retail  customer service  microsoft office  microsoft excel  multitaskin', 'University': 'g'}]","city state create, city state coordinate, city state served, city state gpa, college city state, state create concept, set designer jan, resident advisors assisted, experience set designer, state gpa gpa"
./data\DESIGNER\13014900.pdf,DESIGNER,[],"arts council cody, cody country art, city state graphic, state graphic designer, art league cody, college city state, park county arts, arts fine art, art city state, county arts council"
./data\DESIGNER\13518263.pdf,DESIGNER,[],"city state usa, high end residential, end residential homes, visited home sites, school city state, high school city, city state worked, city state maintained, city state introduced, university city state"
./data\DESIGNER\13557622.pdf,DESIGNER,[],"game design animation, city state fine, city state provided, city state education, state fine art, animation game design, game design lighting, hybrid fine art, photoshop animation game, design lighting maya"
./data\DESIGNER\13774329.pdf,DESIGNER,"[{'Degree': 'bachelor', 'Major': 's degree\n \n  \nlandscape architecture\n \nndsu\n \nï¼  \ncity\n \n  \nstate\n \nlandscape architecture\ndecember 2010\nbachelor s degree\n \n  \nenvironmental design\n \nenvironmental design\nmsctc\n \ncity\n \n  \nstate\nmay 2008\nassociate s degree\n \n  \nbiological science zoology\n \nndsu\n \nï¼  \ncity\n \n  \nstate\n \nbiological science zoology\ninterests\nbig brother big sister mentor volunteer  february 2014   september 2016 for luv of dogs foster home  food donations  2013   2017 grove\nlake lutheran church children services and outings  2015 2017\nskills\nblueprints  budgeting  budgets  budget  content  negotiate contracts  clients  customer service  documentation  drafting  equipment operation \nfeatures  fertilizers  forms  inspect  inventory management  layout  employee management  managing  mark  mechanical  modeling  personnel \npolicies  product design  product development  product improvement  progress  proposals  quality  quality control  read  maintain records \nrenovations  safety  scheduling  supervisor  supervising  upgrades  water quality\nadditional information\nvolunteer work big brother big sister mentor volunteer  february 2014   september 2016 for luv of dogs foster home  food\ndonations  2013   2017 grove lake lutheran church children services and outings  2015 201', 'University': '7'}]","city state responsibilities, city state landscape, city state develop, city state coordinate, ndsu city state, product design product, city state biological, current mechanical designer, design environmental design, city state responsible"
./data\DESIGNER\13998435.pdf,DESIGNER,"[{'Degree': 'master', 'Major': 's of fine arts\n \n  \ninterior design\n \nmiami international university of art and design\n \nï¼  \ncity\n \n  \nstate\n \n  \nusa\n \ngpa  \ngpa  9\ngraduate magna cum laude \n \nwritten thesis underlining the theoretical concepts of spatial theory  \nextensive graduate portfolio elucidating\nsublime design  historical preservation adaptive reuse and sustainability \nstudent teaching \n \ninta402 senior studio  miami international university of art and design  spring 2013 \nsubstitute teaching \n \ninta112 design studio 3d basic  miami international university of art and design  spring 2014 \nworkshop instructor  \nsummer studio  miami international university of art and design  summer 2014 \n1994\nbachelors of fine arts\n \n  \ninterior design\n \nart institute of fort lauderdale\n \nï¼  \ncity\n \n  \nstate\n \n  \nusa\n1993\nassociate of applied science\n \n  \ninterior design\n \nart institute of colorado\n \nï¼  \ncity\n \n  \nstate\n \n  \nusa\nawarded the art institute international merit scholarship  1993 \nprofessional affiliations\nactive member\n \nof interior design educators council  idec  \nattendee \n \nidec south regional conference 2013 2013 and 2014 \nattendee \n \nidec annual conference 2013  2014 and 2015 \ntask force member \n \ngraduate student presentation option for idec south regional conference \nroom monitor \n \nidec annual conference 2015 \ncertificate of completion\n \nidcec approval number  se 100156 159  jid writers workshop \ncertificate of completion \nidcec approval number  se 1 276 102  344655 integrating non design majorsinot a fourth year design \ncrafting a collaborative design process   344617 assessment of millennial interior design students  perception concerning game based\nlearning \ncertificate of completion\n \nidcec approval number  se 10276 106  344608 encouraging the extra ordinary   344654 graphic language in\nthe classroom \ncertificate of completion\n \nidcec approval number  se 10276 110  344489 raising the bar on pinterest  history of interiors in a new\ncontext   344690 hybrid spaces of worship  muslims in atlanta \ncertificate of completion idcec\n \napproval number  se 102765 114  343575 visual environmental attributes contributing to wayfinding in\nunfamiliar environments   3446585 design for sight  typologies inhibiting low vision access to interior spaces \ncertificate of completion idcec\n \napproval number  se 10276 118  \n343738 environmental satisfaction and human comfort  towards a\nprocess oriented and on contextually sensitive theoretical framework   344662 the physiological effects of window decal on pediatric patients \ncertificate of completion \nidcec approval number  se 10276 130  344645 agents of change  exploring diversity and creating meaningful\nlearning experiences though a culturally immersive studio project   343759   cultural agency  exploring perception  product  and\napproach', 'University': ''}]","completion idcec approval, idcec approval number, arts interior design, interior design art, communicate design intent, miami international university, creatively communicate design, design art institute, design interior design, city state usa"
./data\DESIGNER\14014749.pdf,DESIGNER,"[{'Degree': 'bachelor', 'Major': 'of arts\n \n  \ngraphic design\n \nuniversity of nevada las vegas\n \n  \ncity\n \n  \nstate\n \n  \nusa\ndean s list honor for fine arts\nrecipient of unlv s alliance of professionals of african heritage award\nrecipient of unlv s graduasian for asian   pacific islanders award\n2015\nbartending\n \nnational bartenders school\n \n  \ncity\n \n  \nstate\n \n  \nusa\ncompleted the course study and passed the required test in \nmixology â \n product knowledge â \n \nwines\ncustomer service â \n comping and gaming jackpot payouts\n2014\nonline intern\n \n  \ngraphic design \nyhm magazine\n \n  \ncity\n \n  \nstate\n \n  \nusa\ncreate advertising flyers for open casting calls\ncreate business card design for the company\n2009\nhigh honors diploma\n \nlas vegas high school\n \n  \ncity\n \n  \nstate\n \n  \nusa\n4 6 gpa\nhigh honors graduate\nscholar athlete award\npresidents award of educational excellence\n \nvolunteer\nconvoy of hope\n \n las vegas  nv 2014  2015\nconvoy of hopeâ is a faith based  nonprofit organization with a driving passion to feed the world through children s feeding initiatives \ncommunity outreaches and disaster response', 'University': ''}]","city state usa, city state maintained, school city state, water safety instructor, city state provided, vegas city state, safety instructor company, lifeguard water safety, water familiarization water, city state representative"
./data\DESIGNER\14528265.pdf,DESIGNER,[],"level welder certificate, automatic welding certificate, entry level welder, advanced welder certificate, semi automatic welding, smaw semi automatic, basic smaw semi, aws entry level, computer aided manufacturing, project manager cad"
./data\DESIGNER\14724186.pdf,DESIGNER,[],"square apartment community, primo los angeles, created custom furniture, osteria los angeles, restaurant los angeles, catering los angeles, cantina los angeles, caffe primo los, esprit apartment community, apartment community marina"
./data\DESIGNER\14743911.pdf,DESIGNER,"[{'Degree': 'bachelor', 'Major': 'of arts\n \n  \ncriminal justice\n \nsaint leo university\n \nï¼  \ncity\n \n  \nstate\n \n  \nus\nsaint leo university   saint leo  fl 2012 to 2014 aa in criminal justice\n2010\nassociate of arts\n \nuniversity of phoenix\n \nï¼  \ncity\n \n  \nstate\n \n  \nus\ncertifications\natd certified trainer\naccomplishments\ndeveloped and implemented on line training including implementation of back end lms\ncreated twelve on line training classes in less than one year\ndeveloped training initiative called project house call to address shortfalls in the education command\nwon diamond sharp award for leadership and professionalismmilitary experience\n05 2009\n \nto \n05 2013\ncompany name\n \nusaf   nellis afb  nv   may 2009 to may 2013 responsibilities manage combat shield program to ensure all test and\nevaluations were met for each year  ensured program stayed within the budget given  provided feed back to af leadership to ensure aircraft were\ncombat capable  developed training course used air force wide  briefed air force leadership on findings and suggestions for improvement \naccomplishments co authored technical documents  developed training initiative called project house call to address shortfalls in the education\ncommand  trained military and civilian personnel world wide  won diamond sharp award for professionalism and leadership skills used public\nspeaking  adult training theory  management skills  electronic warfare production supervisor usaf   nellis afb  nv   june 2007 to may 2009\nresponsibilities ensure ew pod production outpaced the need of the aircraft  reviewed work schedule to ensure maximum use of personnel \ndocumented all work related actions  train personnel on maintenance and troubleshooting  brief the shop chief on status and repairs\naccomplishments worked with subject matter experts to set up the first test stand for new pods  first military person certified to work on newest\new pod  skills used adult learning theory  microsoft office suite  leadership and management  public speaking\nskills\ntraining  microsoft office  ms office  award  budget  articulate  adult learning  electronic warfare  avionics  instructional design \nmaintenance  back end  clients  computer based training  learning management system  lms  online learning  online training  progress \nliaiso', 'University': 'n'}]","city state responsibilities, public speaking adult, diamond sharp award, won diamond sharp, speaking adult training, adult training theory, adult learning theory, training theory management, developed training initiative, air force leadership"
./data\DESIGNER\15425154.pdf,DESIGNER,"[{'Degree': 'master', 'Major': 'of business administration\n \n  \nmarketing\n \n  \ndecember 2016\n \nbelmont university  the jack c  massey graduate school of business\n \nï¼  \ncity\n \n \nstate\n \ngpa  \ngpa  3 86\n \nmarketing gpa  3 86\nbachelor of science\n \n  \ngraphic design\n \nthe university of cincinnati\n \nï¼  \ncity\n \n  \nstate\n \ngraphic design 5 years of work experience with degree \nprofessional affiliations\nmarketing collateral chairperson for wirtgen america charity golf classic benefiting the t j  martell foundation â  2007 2015 marketing\ncollateral chairperson for franklin wine festival benefiting big brothers big sisters of middle tennessee â  2008 2013 member of belmont s\ndragon boat team â  benefiting cumberland river compact â  2014 present member of and co coach for women s softball team â  2000 \npresent coached company co ed softball team â  1990 1995\nskills\nacquisitions  adobe  adobe photoshop  advertising  artist  art direction  brand strategy  branding  brochures  budget planning  budgets  budget \ncatalog  clipper  concept  content development  creative design  clientele  client  client relations  data collection  designing  design software \ndirection  fundraising  graphic design  hiring  illustration  illustrator  indesign  marketing  marketing collateral  marketing communications \nmarketing communications  marketing material  meetings  merchandising  excel  microsoft office programs  powerpoint  word  network \nnewsletter  packaging  photography  press releases  print production  printers  project management  promotional material  publications  reporting \nsales  strategic  training materials  vendor management  websit', 'University': 'e'}]","corporate marketing communications, marketing communications marketing, graphic designer january, corporate brand strategy, marketing communications including, marketing specialist graphic, art director january, marketing collateral chairperson, marketing marketing collateral, marketing collateral marketing"
./data\DESIGNER\15471999.pdf,DESIGNER,[],"customers instructions hair, hair care products, suggest hair styles, hair styles scheduled, instructions hair type, sell hair care, analyzed patrons hair, city state cut, state cut trimmed, state regulations demonstrate"
./data\DESIGNER\15936656.pdf,DESIGNER,[],"city state floral, state floral designer, floral designer freelancer, city state created, centerpieces floral designer, state created exciting, city state decorated, created exciting wedding, flower arrangements decorated, city state designed"
