CV File,Category,Education,Top Skills
./data\AUTOMOBILE\16332293.pdf,AUTOMOBILE,"[{'Degree': 'bachelor', 'Major': 's degree\n \n  \nautomotive technology\n \nuniversity of california\n \nï¼  \ncity\n \n  \nstate\n \nautomotive technology\n2014\nassociate s degree\n \n  \nbusiness management\n \nuniversity of california\n \nï¼  \ncity\n \n  \nstate\n \nbusiness management want more  check out our other\nexamples  \nsee more examples\nskills\nvehicle repairs  database  inventory  marketing strategies  sale', 'University': 's'}]","automobile service manager, service manager company, city state automotive, city state business, city state ensured, manager summary attentive, state automotive technology, state business management, degree automotive technology, automotive technology university"
./data\AUTOMOBILE\17510973.pdf,AUTOMOBILE,[],"contact center specialist, customer service skills, plan information call, information call center, plan information specialist, center specialist company, call center including, volume call center, clients customer service, senior plan information"
./data\AUTOMOBILE\17571262.pdf,AUTOMOBILE,[],"city state maintained, city state implemented, city state served, city state responsible, city state usa, city state consistently, city state communicated, property management clients, procedures property management, management coordinator jan"
./data\AUTOMOBILE\18448085.pdf,AUTOMOBILE,"[{'Degree': 'master', 'Major': 's of science\n \n  \nindustrial and systems engineering\n \nbinghamton university  state university of new york\n \nindustrial and systems engineering\n3 51 4 00\nmay 2014\nbachelors of engineering\n \n  \nmechanical engineering\n \nosmania university\n \nmechanical engineering 3 33 4 00\nskills\napache  autocad  charts  credit  clients  data analysis  data visualization  databases  dec  decision making  layout  leadership  matlab \nmicrosoft access  ms excel  minitab  mysql  optimization  oracle database  python  sas  simulation  six sigma  spss  sql  statistical\nanalysis  tableau  visio  websit', 'University': 'e'}]","credit card company, analysis data visualization, data analysis data, minutes statistical analysis, card company jan, systems engineering graduate, systems engineering binghamton, engineering mechanical engineering, statistical analysis tableau, sql statistical analysis"
./data\AUTOMOBILE\18932512.pdf,AUTOMOBILE,[],"city state received, customer service representative, excellent customer service, call center representative, city state provide, service customer service, city state general, city state responded, provided excellent customer, customer service customer"
./data\AUTOMOBILE\22452756.pdf,AUTOMOBILE,[],"services engineer january, work electrical work, work wiring work, work vulcanizing work, repairs genuine spares, regular free services, parts lathe work, electrical work wiring, service centre manager, lathe work vulcanizing"
./data\AUTOMOBILE\22732234.pdf,AUTOMOBILE,"[{'Degree': 'master', 'Major': 's of science\n \n \n \npublic safety emergency management\n \ndecember 2017\n \ncapella university\n \n  \ncity\n \n  \nstate\n \npublic safety emergency\nmanagement\nrelevant courses \ncollaboration  communication  and case analysis for master s learners  introduction to research methodology  public safety\nethnic and cultural awareness  foundations of emergency management  public safety leadership  coordinating a modern emergency\nmanagement program  comprehensive emergency management  response and recovery  the science behind national incident management\nsystems  comprehensive emergency management  mitigation and preparedness  critical infrastructure and cyber security  integrative project forpublic safety learners\nbachelor of arts   science\n \n \n \ncriminal justice\n \naugust 2010\n \nflorida a   m university\n \n  \ncity\n \n  \nstate\n \ncriminal justice relevant courses \nintroduction\nto criminal justice  statistics in criminal justice  theories in criminal behavior  cases in corrections  research methods in criminal justice \npolice and society  race  class and justice  penology  contemporary issues in corrections  american court system  women and crime  social\nproblems\nskills\ncriminal justice  public safety  sales  schedulin', 'University': 'g'}]","customer service representative, state customer service, city state customer, safety emergency management, customer service inquiries, public safety emergency, university city state, comprehensive emergency management, city state criminal, state criminal justice"
./data\AUTOMOBILE\22946204.pdf,AUTOMOBILE,"[{'Degree': 'master', 'Major': 'of science\n \n  \nmech  eng    applied mechanics jun\n \ncity\n \n  \nstate\nmech  eng    applied mechanics jun\nharbin institute of technology  hit \n \n2010\n \nbachelor of science\n \n  \nmechanical design and automation \nsep aug\n \ncity\n \n  \nchina\n \nmechanical design\nand automation \nsepaug\nlanguages\nenglish  chinese\nadditional information\ncompetitions   awards  honor mention prize  30    \nmcm  the mathematical contest in modeling \n2011 regional second\nprize  \nchina undergraduate mathematical contest in modeling \n2012 4th place  robockey  \nhockey playing robot competition at upenn\n2015\nskills\n3d  assembly language  autocad  automobiles  c  c language  cad  chinese  clustering  com  controller  data analysis  database  database\nsoftware  designing  economics  editing  embedded system  english  experiments  gui  graphic  java  laser  lathe  machine learning \nmatlab  mechanical  mechanical \ndesign  mechanical design  mechanical engineering  excel  windows 7  word  mill  modeling  networks \nneural  operating systems  os  painting  camera  plc  predict  producing  programming  python  rendering  research  robotics  simulation \nsolidworks  spss  sql  sql server  stata  statistics  system design  trading \nsystem  visio', 'University': 'n'}]","mechanical design mechanical, design mechanical design, mechanical mechanical design, system design mechanical, control system design, science mechanical design, yrs mechanical skills, mechanical design autocad, design mechanical manufacturing, design mechanical engineering"
./data\AUTOMOBILE\23009962.pdf,AUTOMOBILE,"[{'Degree': 'master', 'Major': 'of arts\n \nmanagement   organizational change and leadership\nramapo college of new jersey\n sociology\n \nbachelor of arts\n \nsociology\nwork history\ncompany name\nskills\nbook  budget  coach  coaching  ca  consulting  client  customer service  decision making  decision making  delivery  designing  functional \nleadership  team development  director  managing  meetings  processes  quality  sales  strategic thinking  systems thinking  teamwork\nadditional information\nawards   certifications received 3 excellence awards in recognition of leadership initiative for healthcare executives  awarded\nthe  contractor of the year award  and the  big 50  award for co owned company  b coach systems llc  coach2 training program\nprofessional affiliations\nnational organization development network  odn  new jersey organizational development  njod  northern new jersey american society\nfor training   development  atd', 'University': ''}]","organization development consultant, state organization development, city state organization, training organization january, team team development, management organizational change, leadership team development, city state staff, external organization development, development consultant executive"
./data\AUTOMOBILE\23522150.pdf,AUTOMOBILE,[],"city state usa, city state personal, excellent communication skills, city state administrative, school city state, city state recruiter, city state pastry, city state catering, city state automobile, college city state"
./data\AUTOMOBILE\24592627.pdf,AUTOMOBILE,"[{'Degree': 'bachelor', 'Major': 's degree\n \n  \nmanagement\n \n  \n1977\n \nuniv  of redlands\n \nï¼  \ncity\n \n  \nstate\nmanagement\ninternational association of credit card fraud training 1996  \ninternational association of auto theft training 1997  2001  \ncalifornia conference\nof arson investigators seminar 2004  \nvehicle fires  cause and recovery 2010  \nmidwest cargo theft training event 2011  \nbasic arson\ninvestigation and prosecution training \n  \n73\n \nlos angeles sheriff s academy\n \n93   94   95   05   08  \niasiu international training\ncertified insurance fraud investigator  cifi  international assoc  of siu \nsenior claims law associate degree   scla  american educational\ninstitute \nfraud claims law specialist   fcls  american educational institute \ncalifornia peace officer standard in training  basic  intermediate  \nadvanced\nskills\nattorney  basic  ca  credit  insurance  law  office  police  supervisio', 'University': 'n'}]","special investigator january, special investigation unit, senior special investigator, insurance fraud investigator, city state conducted, city state normal, city state criminology, staff investigator january, city state management, siu investigator january"
./data\AUTOMOBILE\24703983.pdf,AUTOMOBILE,[],"sheet accounts processed, city state processed, balance sheet accounts, city tax returns, tax returns researched, monthly state county, monthly customer statements, ran monthly customer, microsoft office outlook, tax returns processed"
./data\AUTOMOBILE\25047127.pdf,AUTOMOBILE,[],"data entry requirements, maintained data entry, data program techniques, city state scheduling, city state verified, city state health, city state responsible, addressing customer concerns, centralized administrative support, leader data entry"
./data\AUTOMOBILE\26341645.pdf,AUTOMOBILE,"[{'Degree': 'bachelor', 'Major': 'of science\n \n  \nmanagement information systems\n \n2000\n \nnortheastern university\n \ncity\n \n  \nstate\n \n  \nusa\nassociate of science\n \n  \ncomputer scientific\n \n1998\n \nquincy college\n \ncity\n \n  \nstat', 'University': 'e'}]","business systems analyst, customer service department, systems development systems, city state responsible, city state working, systems implementation systems, support business systems, hris customer service, customers company sales, development team involved"
./data\AUTOMOBILE\28790806.pdf,AUTOMOBILE,"[{'Degree': 'bachelor', 'Major': 'of technology\n \n2011\n \nanna university\n \nï¼  \ncity\n \n  \nstate\n \n  \nindia\nbusiness intelligence training\n \n2011\n \ntata consultancy services\n \nï¼  \ncity\n \n  \nstate\n \n  \nindia\nseptember 2011   december 2011â \nthis course provides an overview that gives business and information technology professionals the confidence to dive right into their business\nintelligence and data warehousing activities  hands on training provided on etl tools informatica datastage andâ data warehousing environment\nfor 90 days \ndatastage training\n \n2012\n \ngreens technologies\n \nï¼  \ncity\n \n  \nstate\n \n  \nindia\n \nthis course is designed to introduce etl developers to\ndatastage development  data warehousing and data modeling training s with real world etl process implementations \nactivities and honors\ndistinguished achiever award  tata consultancy services  feb 2015', 'University': ''}]","infosphere information server, datastage etl developer, city state india, information server version, developed datastage jobs, solution developer infosphere, large business intelligence, toâ infosphere information, business intelligence applications, credit card conversion"
./data\AUTOMOBILE\32069695.pdf,AUTOMOBILE,"[{'Degree': 'master', 'Major': 'y of customer service call script within specified time frames collected customer feedback and made\nprocess changes to exceed customer satisfaction goals \nmember services representative   dispatcher\n \njuly 1997\n \nto \nmarch 2000\n \ncompany name\n \nï¼  \ncity\n \n  \nstate\nevaluated service locations and made scheduling adjustments to maximize efficiency oversaw service stations and drivers to maintain\nscheduling for the day to day service calls needed for tow transportation \nnegotiated contracts with outside providers to handle calls not designated to their location \nprovided accurate and appropriate information in response to customer inquiries made reasonable procedure exceptions to accommodate\nunusual customer requests addressed customer service inquiries in a timely and accurate fashion maintained up to date records at all\ntimes developed effective relationships with all call center departments through clear communication worked with upper management to\nensure appropriate changes were made to improve customer satisfaction built customer loyalty by placing follow up calls for customers who\nreported service and product issues \nbank teller\n \nmarch 1995\n \nto \nfebruary 1996\n \ncompany name\n \nï¼  \ncity\n \n  \nstate\nprocessed sales referrals and promoted bank services and products  resulting in 25balanced daily cash deposits and bank vault inventory\nwith a zero error rate processed cash withdrawals adhered to citi banks security and audit procedures 25  branch sales\nincrease maintained confidentiality of bank records and client information directed specific questions to appropriate branch\npersonnel delivered prompt  accurate and excellent customer service \neducational background\nba\n \n  \nsociology\n \n  \n2016\n \nsuny old westbury college\n \nï¼  \ncity\n \n  \nstate\n \n  \nunited states\n \nsociology\nskills\nagency  attention to detail  back up  banking  call center  call center  daily cash deposits  cashier  conferences  contracts  credit  client  clients \ncustomer satisfaction  excellent customer service  excellent customer service  customer service  drivers  equity  senior management  fashion  faxes \nfinancial  fixed income  insurance  insurance sales  inventory  materials  meetings  mail  office  personnel  policies  presentations  knowledge of\nstore  public relations  quality  quality assurance  receptionist  retail  sales  scheduling  script  shipping  spreadsheets  strategic  telephone  phone \ntransportatio', 'University': 'n'}]","excellent customer service, customer service representative, customer service inquiries, service customer service, customer service customer, daily cash deposits, customer service expert, accomplishments customer service, addressed customer service, promoted bank services"
./data\AUTOMOBILE\32109048.pdf,AUTOMOBILE,"[{'Degree': 'master', 'Major': 'of science\n \n  \ncriminal justice\n \nsul ross state university\n \n  \ncity\n \n  \nstate\n \n1 2011\nba\n \n  \ncriminal justice sociology\n \nour lady of the lake university\n \n  \ncriminal justice sociologyminor in \nsociology\n1 1998\neagle pass high school\n \n  \ncourses include  criminal law  criminal investigations  theories of criminal justice  corrections  crimes against children and adults  tort and\nliabiity\n2011\nbachelor of arts\n \n  \ncriminal justice\n \nour lady of the lake university\n \n  \ncity\n \n  \nstate\n \n2011\ninternship\n \n  \nmedical death investigations\n \nbexar county medical examiners office\n \n  \ncity\n \n  \nstate\n \nassisted the on duty bexar county medical investigator with the collection of information pertaining to scene investigations  interview of witnesses \nphysicians  police officers and relatives scene photographs and intake photographs for morgue check in or out evidence collection from scene\ninvestigations log and count medications office duties that include faxing medical records  police reports  answering telephones and delivering\nreports to the medical examiner united services automobile association auto claim adjuster ii  1st party injury \naffiliations\nstudent associate member of the association of certified fraud examiners \ncertifications\ntx casualty and property license\nskills\nc  call center  closing  contracts  cpt coding  criminal justice  customer service  database  documentation  email  fax  faxing  insurance  iso \nlaw  legal  lexis nexis  medical billing  access  excel  mail  office  outlook express  powerpoint  works  police  problem resolution \nprocesses  fluent in spanish  supervision  telephones  phone\nadditional information\n john s outstanding client focus has led our usa bank branch to outperform others and surpass annual profit goals     henry adams \nfinancial manager  usa ban', 'University': 'k'}]","city state investigate, university city state, state investigate adjust, complex auto claims, state university city, associate claims adjuster, claims service manger, office city state, city state education, city state assisted"
./data\AUTOMOBILE\47487091.pdf,AUTOMOBILE,"[{'Degree': 'bachelor', 'Major': 'of science degree\n \n  \ncomputer science\n \ncity\n \n  \nstate\n \n  \nsan bernardino\n \ngpa  \ngpa  3 13\ncomputer science gpa  3 13\nskills\naccounting  accounts payable and receivable  cashiering  ca  cpt  data entry  databases  icd 9  inspect  inventory control  access \nmicrosoft access  excel  policies  profit  programming  proposals  reconciling  maintain files  research  sales  san  scheduling  tax  telephon', 'University': 'e'}]","tax examining clerk, clerk city state, city state managed, examining clerk city, claim specialist city, city state process, specialist city state, science city state, city state san, claim staff company"
